Small Unit Installation Postcode,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW
2168,11,26.61,12,31.415,17,47.46,4,14,14,48.79,10,28.92,10,52.5,12,38.26,9,25,9,35.94,5,14.5,5,20.76
2170,27,70.195,33,105.395,27,98.715,16,53.33,31,100.93,14,45,18,62.175,27,90.79,21,71.165,14,57.65,21,178.38,12,147.75
2171,15,37.17,15,45.28,15,47.885,14,41.83,19,51.75,10,28.5,16,58.306,12,39.9,18,63.53,14,62.278,15,62.16,9,35.25
2172,3,7.05,1,3,2,7,1,4,0,0,1,3,2,7.29,2,7.24,1,4,1,3,0,0,0,0
2173,5,11.86,7,15.95,6,15.5,2,6.35,5,14.5,2,4.75,8,26.98,2,6,3,7.5,6,24.75,3,9.395,4,19.41
2174,2,6,3,15,0,0,0,0,0,0,1,1.5,2,7.4,0,0,0,0,3,9,0,0,0,0
2175,4,12.79,0,0,0,0,0,0,0,0,3,14,0,0,0,0,2,12,0,0,2,17.931,3,16.5
2176,23,78.59,20,89.245,11,32.04,15,64.72,10,31.95,15,64.68,19,155.72,11,42.02,5,19,12,49.94,15,57,15,72.73
2177,3,9.12,10,31.64,3,16,3,11.56,8,24.71,6,21.86,7,23.99,2,8,2,5.5,3,11.91,2,7.12,4,13.06
2178,0,0,2,17.71,0,0,1,5,2,7,0,0,2,10,1,3.04,3,23.4,1,3,4,55.5,1,3
2179,0,0,0,0,0,0,3,10.53,3,14,0,0,0,0,2,14.77,0,0,0,0,1,3.36,0,0
2190,4,10.54,3,26.3,3,7.58,1,5,4,15,3,9.44,1,2.25,3,8.88,0,0,3,9,4,16,4,107.2
2191,2,4.52,3,27.5,0,0,1,2.3,1,6,0,0,0,0,0,0,0,0,3,11,1,3,1,3
2192,2,6,2,23.79,1,5,1,2,0,0,1,6,0,0,1,5,0,0,0,0,1,5,0,0
2193,2,17.8,3,12.9,4,16.2,3,8.02,0,0,4,11,0,0,3,6.1,1,3,2,6.29,3,105.75,1,2
2194,1,2,1,2,2,8,2,7,1,4,0,0,0,0,0,0,0,0,2,3.5,1,5,1,3
2195,2,6.03,2,7.89,3,5.63,1,3,0,0,0,0,0,0,0,0,3,8.5,0,0,2,5,1,2.616
2196,5,12.675,10,25.195,6,22,3,9.94,1,1.5,3,10.5,1,5,4,17.5,2,6,6,16.61,2,7,5,22.34
2197,4,12,4,15.92,2,8.25,0,0,2,4.64,1,2,1,1.14,0,0,0,0,2,4.5,2,8,3,8
2198,0,0,2,8.05,7,32.02,1,3,0,0,2,3.5,0,0,1,1.5,2,5.25,0,0,2,8.5,0,0
2199,3,11.12,6,23.63,5,15.52,5,11.91,5,19,1,1.5,3,9,4,14,2,6.12,2,7,1,4,4,12.5
2200,14,138.815,13,58.605,7,27.74,4,10.09,7,35.625,5,24.5,10,44.71,8,38.75,5,23,3,10.5,2,6,0,0
2203,0,0,1,2.94,1,1.92,1,4,1,3.6,0,0,1,2.25,0,0,1,3,4,8.87,0,0,0,0
2204,4,17.1,4,8.9,1,1.5,3,32.94,7,32.35,1,4,3,36.29,8,91.9,2,5.5,2,6.56,3,8.95,4,36.3
2205,2,4.685,1,1.6,1,3.36,1,4.578,1,5,0,0,1,2.09,0,0,1,5,5,14.14,0,0,0,0
2206,7,17.78,8,39.97,5,17.81,9,29.74,1,4,1,3,3,10,3,7.5,0,0,5,13.855,3,15.75,0,0
2207,1,3.04,7,17.31,2,4.55,3,91.71,1,1.6,4,11.67,2,6,1,1.38,3,8.75,5,16.5,2,11.6,2,5.145
2208,2,4.6,2,4.64,0,0,0,0,0,0,0,0,2,5.5,1,2,0,0,3,8,3,9,2,18.5
2209,1,3,2,4.56,5,7.78,2,5,1,5,0,0,3,5.68,1,1.95,2,8.5,3,10,2,4.645,1,4.93
2210,7,19.4,5,26.82,5,11.44,5,28.5,6,23.47,1,1.44,1,100,5,12.375,4,9.5,7,20.409,7,25.72,4,9.643
2211,5,18.085,2,6.68,8,20.9,2,10.14,5,18.11,1,3,4,14.45,0,0,4,39,2,25.55,2,7.75,2,4.5
2212,5,22.04,7,15.95,4,12.03,6,36.38,1,4,5,109.25,1,2,2,6,0,0,4,14.5,0,0,1,4.75
2213,5,30.34,6,21.225,0,0,3,6.15,8,29.5,6,21.84,6,13.725,9,41.31,3,11.92,3,12.08,3,5.645,5,24.5
2214,1,2.4,1,3.04,1,2.07,0,0,1,3.22,0,0,3,8,1,3,0,0,2,6.29,0,0,0,0
2216,6,13.64,2,12.51,1,7,1,5,1,3,1,3,1,2.35,1,5,1,5,2,6,0,0,1,3
2217,3,8.4,5,23.07,1,3,5,13.07,1,5,2,3.04,5,21,1,4,3,19,5,19.5,4,12.08,1,3.64
2218,0,0,2,10,1,4.75,4,13.8,1,5,3,9.21,0,0,0,0,1,3,0,0,3,8.35,0,0
2219,3,6.74,2,3.5,3,7.39,0,0,2,6.82,0,0,2,5.5,3,10.63,2,5.04,3,18,1,2,1,6.5
2220,6,26.21,4,6.82,1,3,3,7.5,1,15.12,4,11.7,3,26.75,2,4.5,3,9,1,5,2,12.04,1,3
2221,3,6.665,4,30.52,2,7.2,0,0,3,10.18,3,26.1,2,7,2,11,2,9.25,0,0,2,8,0,0
2222,0,0,2,4.5,0,0,1,4,1,4,0,0,0,0,2,6,0,0,1,2,2,10,0,0
2223,2,7.6,2,4.72,0,0,2,8,1,2,1,6.24,4,12,2,8,2,7,2,6.06,0,0,1,6
2224,2,5.88,1,5,2,13.5,0,0,1,5.04,3,8.37,1,3,0,0,0,0,3,7.295,1,4.23,1,5.22
2225,1,2.88,1,3,0,0,1,5,1,2.99,0,0,0,0,0,0,0,0,1,4,0,0,1,6
2226,2,4.86,1,3,2,7.18,1,1.5,2,6.31,0,0,2,8,0,0,0,0,5,15,3,11.26,2,7
2227,3,9.5,1,3,2,9,0,0,0,0,0,0,0,0,0,0,4,15,0,0,1,3.036,2,6
2228,3,10,6,19.29,2,7,1,4.4,1,2.35,2,4.5,1,7.28,1,4,1,1.645,2,7.29,0,0,3,6.5
2229,4,27.75,2,6.13,4,13.78,1,4.8,8,31.35,0,0,3,9.5,2,7,4,12.96,3,10.12,2,5.95,6,50.75
2230,5,24.67,4,10.64,2,7.5,3,9,2,5,2,8.055,1,2.35,5,22.88,0,0,2,5.68,1,2,1,2.5
2231,1,1.56,0,0,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,9,28.32,7,20.38,3,8.9,4,41.76,0,0,5,23.37,5,16.06,8,25.245,3,8.08,3,46.5,4,23.3,2,5.62
2233,5,17.75,9,24.81,4,10.38,4,12.5,5,21.48,3,35,5,36.5,7,25.23,4,8.015,7,18.96,4,10.995,7,16.185
2234,6,20.62,11,31.755,6,22.68,8,30.42,11,140.495,5,16.72,8,24.375,8,27.18,3,8,10,36.216,2,8.7,3,106
2250,20,53.045,11,41.6,19,54.3,10,30.705,8,25.4,11,46,12,90.58,13,76.93,12,47.05,18,105.063,18,110.55,18,143.31
2251,4,12.56,4,13.67,7,19.96,2,9.25,6,29.09,2,6.9,10,33.335,7,26.55,9,29.22,10,32.255,6,21.14,9,28.425
2256,6,23.5,5,13.92,2,8.06,5,18.52,5,14.36,2,13.08,8,14.63,1,1.6,5,16.08,2,6,8,26.2,9,124.87
2257,6,16.275,6,13.3,3,9.5,3,9.85,8,29.68,8,29.89,13,39.94,8,34,10,34.135,14,37.915,9,30.575,16,63.24
2258,0,0,1,2,0,0,1,3.22,0,0,1,3,4,11.8,3,11.84,1,3.29,5,14.86,3,11.5,1,2.5
2259,18,69.03,26,91.85,13,46.03,17,52.98,24,66.26,12,82.56,15,53.76,18,69.24,14,43.53,21,55.67,31,112.13,24,90.25
2260,3,11.15,6,14.6,0,0,4,17.5,4,18.785,4,19,4,25.36,6,20.64,9,27.1,8,31.21,10,28.99,6,22.52
2261,13,33.32,8,20.22,8,22.81,4,10.985,5,17.96,14,41.86,5,15.87,6,15.4,13,40.95,11,43.95,12,34.37,6,24.5
2262,2,5.925,5,19.04,6,17.38,6,14.365,4,10.755,6,15.4,12,28.42,4,11.73,4,13.285,2,5.07,2,5,8,22.02
2263,6,13.4,6,16.9,3,6.41,1,4,2,5.17,6,14.9,3,29,5,10.5,9,79.62,6,12.57,9,23.575,5,19.63
2264,6,14.305,7,30.25,6,16.25,5,13.435,7,20.3,4,14.71,1,3,6,36.95,3,9.82,10,29.71,2,4.5,7,16.585
2265,1,3.84,1,4,4,20.97,4,8.11,5,11.315,0,0,1,4.5,1,1,8,17.31,4,27,1,5,4,11.25
2267,0,0,0,0,1,2.5,1,2.64,1,3.27,1,3,0,0,1,4,2,5,1,2.25,1,2,1,2
2278,2,8.5,4,11,1,2.5,3,12.18,2,10,0,0,1,5,2,6.924,2,6.5,0,0,1,4,0,0
2280,9,33,13,41.31,12,49.64,8,24.675,8,24,5,11.4,9,37.74,7,23.56,7,24.27,6,15.34,2,7,7,20.5
2281,3,7,7,15.24,3,10.06,3,7.32,1,3,2,4.6,8,23.01,4,10.08,3,64.5,3,28.5,1,2,2,7.5
2282,8,25.78,6,20.5,8,20.64,5,18.32,4,19.25,5,15.88,3,13.3,2,5.92,4,13,8,122.2,9,32.5,4,13.04
2283,7,17.5,9,29.935,15,43.09,8,23.6,9,32.33,5,15.5,9,26.06,5,16,8,25.95,5,13.425,11,33.635,7,20.935
2284,5,13.02,6,20.72,3,12,7,22.665,3,9.5,5,38.44,1,4,6,20.08,5,20,3,19.55,4,28.62,6,18.415
2285,16,43.66,21,53.16,10,28.47,11,134.47,8,21.52,7,23.67,9,21.41,13,39.8,10,30.86,12,32.35,10,83.91,7,33
2286,1,5,0,0,5,14.59,2,6,1,3,1,5,2,4.5,2,8,1,2.5,1,10,2,5,0,0
2287,15,51.62,19,51.109,19,59.725,14,37.54,12,31.74,4,8.6,8,27.895,7,20.805,9,25.35,8,18.75,15,46.97,16,48.86
2289,8,19.38,7,19.685,6,18.14,4,12.53,4,12,1,18,2,13,5,15.5,2,3.29,4,10,4,7.25,2,36.57
2290,15,39.17,11,30.81,8,104.42,10,31.68,11,38.85,6,16.35,3,16.04,9,28,14,45.2,13,102.32,4,9.54,11,28.4
2291,1,2,0,0,3,8.42,5,22.5,4,24,3,10.77,1,21.07,2,7.25,3,8.5,3,8,3,12.23,3,9.5
2292,1,1.5,0,0,0,0,0,0,0,0,1,10,0,0,1,2.5,0,0,1,4.75,1,3,3,45.87
2293,1,1.5,0,0,1,2.5,0,0,1,3,0,0,0,0,0,0,1,16.5,0,0,0,0,0,0
2294,0,0,0,0,0,0,2,3.03,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2.32
2295,4,8.855,1,1.5,2,4.5,5,11.04,4,12.54,4,11,2,4.085,2,6,4,11.27,2,6,5,10.75,2,7.924
2296,1,2.07,3,5.5,5,13.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36.25,0,0
2297,1,3,2,2.75,0,0,0,0,1,2.2,0,0,2,4.25,0,0,0,0,0,0,0,0,1,4.5
2298,0,0,4,20.31,1,3,2,19.53,1,1.5,2,19.84,4,10.5,3,13.08,1,2,0,0,2,6,3,11.75
2299,3,7.86,4,10.11,5,16.01,3,7.72,1,6,2,8.5,3,11,4,11.25,5,16,4,14,2,6,1,3
2300,0,0,1,5,6,87.03,1,3.5,1,3,0,0,0,0,2,28,1,3,0,0,0,0,0,0
2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,1,1.5,3,9.18,2,5,1,3,3,9.05,1,1.6,0,0,1,1.5,4,10.14,1,3,1,2,0,0
2304,5,15.79,4,28.616,7,21.4,6,17.1,2,40,3,7.46,4,36.39,4,15.1,3,19.16,1,3,1,1.5,4,8.505
2305,2,4.5,4,10.06,4,10.825,2,7.12,4,20.5,5,16.16,5,26.5,3,8.98,1,3,2,6.75,2,8.1,2,4
2306,0,0,0,0,1,4,1,100,0,0,0,0,2,6.75,0,0,0,0,0,0,2,4,1,2
2307,2,6.07,0,0,2,4.08,2,5.06,0,0,0,0,2,4.53,2,8,1,2,3,8,0,0,0,0
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0,0,0,0,1,2.5,1,3.04,1,3,0,0,0,0,1,3,1,10,0,0,1,3,0,0
2312,3,14.87,4,9.12,2,6.6,2,5.45,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
2315,7,24.5,10,26.69,9,24.8,11,26.83,8,16.6,3,6.76,6,17.05,5,13.9,1,3,5,17.35,15,42.6,8,31.08
2316,1,1.61,2,11.25,1,3.12,5,13.6,8,20.58,1,3,2,6.3,1,4.08,1,4,0,0,1,1.5,2,6.5
2317,9,24.7,2,11.435,1,5,5,8.4,2,5.945,2,11.06,2,9,1,5,3,10.43,1,3,5,29.615,3,8.03
2318,15,39.82,6,48.66,9,26.14,6,17.3,7,26.24,7,25.62,6,17.5,6,20.54,5,22.75,5,17.89,10,39,8,38.21
2319,7,17.21,7,18.84,6,16.5,2,4.8,3,9.5,2,6.25,2,5.04,2,3.88,9,18.98,4,11.61,3,105.06,1,2
2320,12,62.19,26,78.52,14,75.97,19,61.65,18,51.91,28,99.835,9,24.55,12,55.26,10,54.06,13,157.61,21,80.57,10,44.16
2321,8,39.633,25,62.135,10,28.04,5,15.6,3,7.76,4,30.07,10,27.78,9,29.35,4,9.975,8,27.79,5,29,4,13.5
2322,20,55.75,27,67.28,18,53.79,13,39.9,10,27.25,6,17.64,7,21.2,4,9.09,6,17,8,70.56,4,9,6,66.01
2323,8,26.24,20,57.382,10,32.6,4,11.5,13,58.52,11,61.9,16,76.41,4,30.5,10,32.795,6,21.89,13,41.09,5,14.5
2324,18,94.68,21,77.65,24,59.81,13,112.54,13,55.64,8,25.07,11,97,11,72.42,13,40.815,8,19.89,15,83.33,11,26.43
2325,13,58.58,25,68.97,24,118.18,16,63.85,18,80.305,9,46.28,15,161.63,10,31.405,11,36.56,10,39.5,9,40.75,15,42.3
2326,2,5.44,7,15.425,4,10,6,12.13,7,19.04,8,29.072,2,5.75,2,5,2,8,1,6,0,0,5,12.14
2327,6,15.17,10,25.79,7,22.48,4,38.76,5,69.12,3,8.5,4,26.43,4,8.28,2,7,2,6,0,0,5,13.86
2328,2,6,2,4.99,0,0,2,14,1,2.07,3,4.18,2,7.25,1,4.5,2,9.23,0,0,0,0,5,47.68
2329,1,2.5,4,9.36,0,0,2,3.36,0,0,0,0,5,16.5,2,3,0,0,4,17.07,1,12.6,0,0
2330,21,69.62,19,80.315,30,122.391,25,102.196,16,56.678,14,67.2,15,70.06,8,27.67,12,64.677,11,39.58,12,60.3,6,18.5
2333,10,33.06,13,54.14,6,30,8,31.23,10,60.01,9,36.56,5,13.3,4,12.18,5,26.5,9,31.73,1,3,12,36.58
2334,1,2.4,0,0,2,3.13,3,8.835,2,15,1,3,1,3,3,9.54,0,0,0,0,1,5,1,3
2335,7,19.32,2,3.68,6,24.32,8,35,4,20,5,22.06,1,5,1,4.08,1,4,3,10.8,3,18.58,1,2
2336,0,0,6,24.24,1,1.84,5,17.63,1,2,2,10,1,2,1,5,2,7.64,1,3.5,1,10,0,0
2337,4,15.94,14,64.205,5,18,5,15.96,3,18.04,0,0,10,39.04,2,9,7,25.38,8,35.19,3,13.3,4,21.2
2338,0,0,2,4.56,2,5.45,1,1.95,2,5,0,0,2,7.5,1,2,1,3,0,0,1,2,1,4
2339,1,4.08,0,0,0,0,0,0,0,0,1,5,0,0,2,9.94,1,3,0,0,1,5.4,1,2.95
2340,23,73.095,52,193.5,35,128.66,24,83.455,40,139.15,43,136.42,26,82.93,34,167.302,32,99.95,36,147.71,27,119.285,38,236.51
2341,3,12.065,0,0,0,0,0,0,3,9.24,0,0,3,10.5,1,3,2,9,2,7.5,0,0,0,0
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.06,0,0,0,0
2343,6,15.56,7,24.13,12,40.775,8,32.65,1,2.6,4,11.28,7,30.36,4,13.46,6,33.55,9,29.37,2,30.175,1,2.5
2344,0,0,0,0,0,0,0,0,1,3,1,3,0,0,2,8,1,2.7,1,4,4,20,0,0
2345,1,10.5,1,2,1,5,0,0,0,0,0,0,1,4.16,1,4,3,14.25,0,0,0,0,0,0
2346,0,0,10,22.59,2,11.19,3,10.56,3,13,2,4.5,2,11.85,0,0,6,18.57,3,39.7,4,10.65,2,5.5
2347,5,10.69,7,29.38,0,0,3,8.2,1,5,4,24.73,1,4.94,1,4,6,22.58,3,6.25,1,2,3,12.08
2350,12,37.1,34,129.34,20,62.835,22,69.75,24,68.31,13,32.57,13,132.81,23,83.56,49,182.585,23,112.86,28,146.01,7,27
2352,0,0,6,16.43,0,0,4,9.57,2,5.14,2,6.56,0,0,3,12.2,4,13.06,3,10,3,9,1,2.75
2353,0,0,0,0,1,1.5,1,4.16,2,4.15,0,0,0,0,1,2.04,2,5.16,0,0,5,14.59,1,3.5
2354,3,12.288,3,12.24,4,14.54,0,0,8,25.53,2,21.53,1,5.1,2,7.1,0,0,3,33.5,3,6.56,4,11.56
2355,1,3.12,1,3.2,0,0,0,0,0,0,1,3,2,3.53,0,0,1,3,3,8,0,0,3,8.5
2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,9,20.24,1,2,5,16.74,1,3.12,4,12.79,7,20.34,14,45.84,4,14,2,10,7,66.75,7,26.335,2,5
2358,3,12.85,7,19.835,1,1.53,4,8.82,4,8.21,1,10,3,8.53,2,78,1,5.5,2,11.75,3,8.04,4,8.265
2359,0,0,1,5.04,1,2,0,0,2,6.2,1,2,0,0,0,0,2,4.75,0,0,2,3.56,3,10.75
2360,14,36.96,28,77.66,21,217.15,10,47.79,29,136.795,15,47.32,19,172.175,14,56.55,12,36.12,13,65.545,9,34.29,20,105.99
2361,0,0,4,18.24,3,8.18,2,4.16,0,0,4,11.5,1,2,2,8,2,7.92,0,0,2,7.08,1,3
2365,3,9.08,5,16.61,0,0,3,5.28,3,8.868,2,6.8,0,0,2,8.04,3,13.5,3,12.5,5,19,0,0
2369,0,0,3,9.88,0,0,0,0,1,2.07,1,3,0,0,0,0,0,0,1,4,2,3,2,6
2370,9,24.13,7,17.39,13,57.65,6,18.1,19,101.154,5,13.136,9,37.16,7,20.97,21,74.5,5,29.9,13,48.84,4,20.27
2371,0,0,3,21.487,1,2.88,0,0,1,19.76,1,1.56,1,1,0,0,3,5.67,0,0,2,7.32,2,6.37
2372,9,21.33,7,25.91,5,14.61,5,21.495,12,34.29,10,33.731,3,5.9,4,11.56,9,20.34,2,7.94,7,28.83,5,18.1
2379,0,0,1,2,1,5,0,0,0,0,0,0,1,1.56,0,0,0,0,1,7,0,0,0,0
2380,7,20.41,26,89.645,15,48.721,9,46.656,11,39.16,9,44.19,10,66.78,12,34.75,9,65.54,13,59.94,7,49.875,6,20.06
2381,0,0,0,0,2,6.54,1,4,2,4.08,1,4.6,3,13,4,15.78,1,4,5,15,1,4,0,0
2382,0,0,1,5,7,25.96,3,10.62,0,0,2,18,6,17.78,0,0,1,2.16,2,15.8,0,0,2,9
2386,0,0,0,0,0,0,0,0,3,21.5,0,0,1,8.25,0,0,0,0,2,12.5,0,0,0,0
2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,2,4.06,6,22.24,7,20.52,4,11.88,3,17,5,44.045,2,7.4,1,3,4,13.04,3,27.68,3,11.5,4,15.2
2390,3,12.56,26,89.19,11,50.96,7,22.44,7,26.08,2,4.88,10,34.96,7,50.425,4,42.25,6,24.88,10,45.71,9,64.04
2395,1,7.92,0,0,1,1.52,1,1.5,3,5.84,1,1.5,0,0,0,0,0,0,4,11.3,1,5,0,0
2396,2,3.85,3,14.32,2,6.24,0,0,2,8,0,0,2,8.5,0,0,2,8,0,0,3,6.68,0,0
2397,0,0,0,0,2,8.3,1,4.16,3,14.5,0,0,1,6.24,1,10,0,0,1,3.5,0,0,0,0
2398,0,0,0,0,1,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2399,0,0,1,9.88,0,0,0,0,0,0,1,3.22,0,0,2,16,0,0,1,5,0,0,2,9
2400,4,23.17,15,66.92,11,54.59,3,15.88,9,32.75,13,56.11,6,24.93,12,81.6,10,113.27,12,56.1,5,28.93,11,68.74
2401,0,0,0,0,0,0,1,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.5
2402,0,0,4,8.52,0,0,1,2,1,1.785,2,20.19,0,0,3,11.2,0,0,2,7.24,1,20,1,5
2403,0,0,2,5.4,0,0,1,2.55,0,0,0,0,1,3.6,1,5.2,0,0,0,0,0,0,1,4
2404,1,4.8,5,19.48,2,7.27,3,9.08,1,1.9,1,3.5,3,7.4,3,8.54,1,3.92,1,2,1,3,3,11.285
2405,0,0,1,18,0,0,0,0,0,0,0,0,1,3.64,3,19.83,0,0,0,0,1,20,0,0
2406,0,0,1,2.16,2,13,0,0,0,0,2,9.2,0,0,2,4.56,0,0,1,2.115,2,9.5,1,6
2408,0,0,1,10.08,0,0,0,0,0,0,3,17,2,13,1,3,0,0,2,14.94,0,0,0,0
2409,1,4,1,5,0,0,1,5,0,0,0,0,2,3.64,0,0,0,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2.4
2411,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,1,4.5,1,2.4,1,5,0,0,1,3.75,0,0,0,0,1,11.4,0,0,0,0,0,0,1,3
2420,6,14.85,5,13.65,2,6.84,2,8,7,21.34,1,2.55,4,12.07,2,7.23,3,9.23,1,15,2,6.36,2,11
2421,3,8.8,4,10.7,2,31.6,1,4,2,5,0,0,1,1.5,1,4,1,3,1,3,0,0,1,40.08
2422,11,23.82,6,14.77,11,33.76,15,69.7,4,11,1,2.34,8,26.65,10,35.1,11,40.07,8,21.45,2,8,5,11.04
2423,0,0,2,4.5,5,38.6,6,14.5,7,17.605,2,7.25,4,10,4,9.6,3,14.17,2,6,2,4.5,4,5.94
2424,0,0,0,0,1,2,1,10.08,0,0,1,2.5,1,3,2,6,1,2,0,0,0,0,0,0
2425,1,3,7,17.1,3,9.72,1,4,1,1.5,2,6.06,1,4.5,1,3,2,10,3,7,1,2,4,9.55
2426,2,9,1,11,4,9.04,0,0,0,0,1,4.4,0,0,0,0,0,0,0,0,2,7.5,0,0
2427,1,2,6,13.18,5,10.11,7,16.02,7,14.61,3,8.7,6,12.54,4,8.5,3,8.5,1,5,4,11,2,4.5
2428,16,40.21,22,49.944,21,50.45,11,32.06,12,51.6,9,24.3,15,27.25,20,48.485,25,152.125,27,61.39,10,23.45,10,27.16
2429,8,22.08,18,59.77,12,39.56,8,40.7,5,24.014,10,28.85,9,24.98,3,11,8,25.19,8,35,3,8.09,10,32.22
2430,35,92.76,36,118.396,21,50.865,26,83.38,14,64.85,14,44.01,16,41.88,32,142.85,21,54.475,34,102.78,26,89.584,17,86.82
2431,7,14.5,4,11.5,10,17.97,5,12.02,7,19.55,3,5.49,1,1.53,0,0,3,9.5,5,11.3,3,5,3,9.75
2439,3,7.6,3,9.2,3,8.5,2,15.08,1,3,1,1.44,2,7.2,2,7,1,3,1,2,5,18,2,6
2440,21,64.31,31,121.87,18,47.85,18,49.524,17,48.6,8,26.55,13,33.48,17,62.43,10,94.7,17,107.9,12,174.81,14,66.1
2441,2,3.52,8,24.1,5,10,7,26.04,2,6.5,3,11.5,4,10.5,5,18.25,4,9.71,0,0,0,0,6,22
2443,6,17,12,28.145,8,17.735,4,8.6,7,54.12,4,10,12,37.3,6,12,11,23.68,7,16.5,13,33.75,4,12.5
2444,23,55.69,45,115.41,29,83.07,24,72.37,27,108.79,20,48.575,22,73.555,31,135.65,33,132.305,37,88.51,18,137.49,29,104.25
2445,4,10.9,9,18.05,1,1.5,2,6,9,21.02,1,3.2,5,16.05,4,6.72,4,9.5,6,13.5,4,9,4,19.81
2446,9,21,21,53.96,18,58.19,11,35.73,9,28.87,5,21.78,8,27.5,17,163.04,10,47.55,12,64.46,8,44.5,8,22.09
2447,12,28.66,5,12.575,7,22.705,6,19.72,7,22.02,5,14.24,5,24.6,7,21.5,9,116.89,5,14.74,10,52.845,12,29.5
2448,9,25.235,4,8.4,6,11.75,6,25.24,4,8.73,3,7,9,24.7,8,14.87,26,58.205,38,109.7,21,53.7,17,41.07
2449,3,9.34,3,8.24,5,11.03,4,8.12,2,3.07,1,5,4,11.41,2,4.25,2,4.51,4,9.95,0,0,0,0
2450,46,115.145,58,156.445,34,104.591,22,64.925,22,70.328,21,90.62,26,90.755,23,53.275,28,115.136,28,105.4,29,110.915,23,60.335
2452,12,29.83,19,44.66,15,31.325,10,27.215,11,24.87,9,28.29,8,22.56,15,28.41,6,18.365,8,16.76,13,27.39,16,74.62
2453,3,7.8,1,4.8,6,20.52,2,2.4,3,21.215,0,0,0,0,2,5.6,2,4.5,4,9.38,4,40,2,4.5
2454,3,7.92,8,18.85,5,14.75,4,16.18,6,34.732,4,9.7,3,14.42,12,54.14,6,16.33,3,5.905,5,11.19,9,22.92
2455,4,8.5,3,9,2,3,1,2.35,2,7.5,3,6.9,5,13.11,1,2.5,2,3,5,9.575,3,4.36,7,22.75
2456,16,34.6,15,24.67,19,51.98,11,26,6,13.34,8,19.3,18,80.12,9,22.645,12,39.425,14,31,17,38.955,6,14.56
2460,30,99.48,26,75.61,35,115.16,11,54.12,31,113.06,26,75.91,18,58.426,23,83.19,21,65.28,34,185.081,34,105.48,28,222.39
2462,1,2.5,5,13.95,4,22.8,5,43.08,4,11.72,0,0,2,3.5,0,0,3,10.75,5,16.63,2,9,2,7.16
2463,5,12.02,4,7.66,10,29.755,6,14.23,7,17.24,8,23.62,5,9.7,6,14.45,7,23.66,5,10.69,7,89.5,7,21.25
2464,1,2.5,4,9.28,6,15.94,7,19.53,8,17.19,4,13,5,14.25,6,37.75,4,10.1,0,0,16,47.135,7,96
2465,0,0,0,0,0,0,0,0,1,2.34,0,0,0,0,0,0,0,0,0,0,1,6.58,0,0
2466,3,7.65,1,3,2,63,3,10.32,3,14.53,1,1.5,2,11.36,1,2,0,0,3,5.81,0,0,2,3
2469,5,10.2,3,8,7,24.325,4,12.26,7,18.67,4,12.97,5,14.305,6,31.9,5,10.03,2,3.69,5,16,1,4.5
2470,12,25.985,9,61.31,23,59.73,19,51.67,16,72.555,7,30.93,14,38.4,18,64.765,8,20.5,17,134.99,14,33.885,5,20.5
2471,6,17.08,7,20.685,8,18.52,4,15.18,4,12.34,2,3.225,3,6.73,2,5,1,1.6,0,0,4,11,1,1.5
2472,2,3.245,1,4.75,1,8.16,6,16.485,3,9.28,1,1.53,3,25.28,3,9.69,2,7.2,1,1.5,2,4.2,0,0
